entity,branch,partnbr,mfgname,mfgpartnbr,description,family,category,Inventory Balance,Sum of Quantity On Hand,_Average Cost,Sum of Latest Cost,Sum of Quantity On Order,Sum of T3M Qty Used,Sum of T6M Qty Used,Sum of TTM Qty Used,Sum of Months of Cover,Last Receipt,status,Network Flag,Network Status,_Weighted T3M,_Weighted T6M,_Weighted TTM,_Weighted Demand,_Weighted Daily Sales,_Target OH QTY,_Rounded OH Target,_Excess QTY,Weeks to Burn,Months to Burn,Branch Flag,Months of Coverage
ABC,Branch 8,YW4M9mfD,MANUFACTURER-0040,,Compact Carbon Monitor,,,6533,21,311,232.75,0,0,0,0,inf,11/2/2016 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,21,16,4,NO MPN Information,inf
ABC,Branch 3,YW4M9mfD,MANUFACTURER-0040,,Compact Carbon Monitor,,,311,1,311,232.75,0,0,0,0,inf,1/24/2017 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 1,YW4M9mfD,MANUFACTURER-0040,,Compact Carbon Monitor,,,4044,13,311,232.75,0,0,0,0,inf,9/16/2019 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,13,16,4,NO MPN Information,inf
ABC,Branch 2,jfzLMReG,MANUFACTURER-0040,CODE-2967,Portable Aluminum Hub,,,308,2,154,0,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 7,Y0L7ASlu,,,Modular Carbon Panel,,,153,1,153,185.25,0,0,0,0,inf,9/9/2022 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 4,Y0L7ASlu,,,Modular Carbon Panel,,,153,1,153,185.25,0,0,0,1,12,9/9/2022 0:00,excess,NO MPN Information,,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,NO MPN Information,12
ABC,Branch 10,Y0L7ASlu,,,Modular Carbon Panel,,,153,1,153,185.25,0,0,0,0,inf,5/15/2023 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 11,Y0L7ASlu,,,Modular Carbon Panel,,,306,2,153,185.25,0,1,0,1,24,5/23/2023 0:00,excess,NO MPN Information,,2.4,0,0.1,2.5,0.006849315,0.5,1,1,21,5.25,NO MPN Information,24
ABC,Branch 1,Y0L7ASlu,,,Modular Carbon Panel,,,153,1,153,185.25,0,0,0,0,inf,12/13/2023 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 1,omhae6Xu,MANUFACTURER-0040,CODE-2968,Compact Fiber Monitor,Service,Point of Sale,783,1,783,823.45,0,0,0,0,inf,9/23/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,omhae6Xu,MANUFACTURER-0040,CODE-2968,Compact Fiber Monitor,Service,Point of Sale,7043,9,783,823.45,0,0,0,0,inf,11/30/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,9,16,4,Branch Dead,inf
ABC,Branch 7,tvqHvW6E,MANUFACTURER-0040,CODE-2969,Wireless Plastic Sensor,Service,Point of Sale,806,1,806,826,0,0,0,0,inf,6/25/2018 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,tvqHvW6E,MANUFACTURER-0040,CODE-2969,Wireless Plastic Sensor,Service,Point of Sale,1611,2,806,826,0,0,0,0,inf,3/6/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,tvqHvW6E,MANUFACTURER-0040,CODE-2969,Wireless Plastic Sensor,Service,Point of Sale,806,1,806,826,0,0,0,0,inf,6/28/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,c6av9YmV,MANUFACTURER-0040,,Advanced Fiber Hub,,,836,1,836,997.5,0,0,0,0,inf,,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 1,c6av9YmV,MANUFACTURER-0040,,Advanced Fiber Hub,,,836,1,836,997.5,0,0,0,0,inf,2/20/2024 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 2,c6av9YmV,MANUFACTURER-0040,,Advanced Fiber Hub,,,3343,4,836,997.5,0,-2,0,1,48,2/26/2025 0:00,excess,NO MPN Information,,-4.8,0,0.1,-4.7,-0.012876712,-0.94,0,4,0,0,NO MPN Information,48
ABC,Branch 8,eGOsdjzp,MANUFACTURER-0040,,Smart Carbon Actuator,,,25,1,25,24.73,0,0,0,0,inf,,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 4,eGOsdjzp,MANUFACTURER-0040,,Smart Carbon Actuator,,,25,1,25,24.73,0,0,0,0,inf,,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 4,bOSBxkBN,MANUFACTURER-0040,CODE-2970,Modular Steel Panel,Service,Point of Sale,3,1,3,0,0,0,0,0,inf,7/29/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 7,bOSBxkBN,MANUFACTURER-0040,CODE-2970,Modular Steel Panel,Service,Point of Sale,5,2,3,0,0,0,0,0,inf,8/22/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,E65MOKXR,MANUFACTURER-0040,CODE-2971,Wireless Aluminum Transmitter,Service,Point of Sale,336,21,16,0,0,0,0,0,inf,8/3/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,21,16,4,Branch Dead,inf
ABC,Branch 4,aGN7q1X2,MANUFACTURER-0040,CODE-2972,Compact Fiber Sensor,Service,Point of Sale,16,1,16,22.1,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,aGN7q1X2,MANUFACTURER-0040,CODE-2972,Compact Fiber Sensor,Service,Point of Sale,16,1,16,22.1,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,aGN7q1X2,MANUFACTURER-0040,CODE-2972,Compact Fiber Sensor,Service,Point of Sale,920,56,16,22.1,0,0,0,0,inf,4/11/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,56,16,4,Branch Dead,inf
ABC,Branch 8,aGN7q1X2,MANUFACTURER-0040,CODE-2972,Compact Fiber Sensor,Service,Point of Sale,197,12,16,22.1,0,0,0,0,inf,3/24/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,12,16,4,Branch Dead,inf
ABC,Branch 11,aGN7q1X2,MANUFACTURER-0040,CODE-2972,Compact Fiber Sensor,Service,Point of Sale,33,2,16,22.1,0,0,0,0,inf,4/30/2024 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 2,dKKMO1Fq,MANUFACTURER-0040,CODE-2973,Portable Carbon Transmitter,,,102,6,17,0,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 1,x2BZ5h5d,MANUFACTURER-0040,CODE-2974,Portable Fiber Actuator,,,264,2,132,184.6,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 2,x2BZ5h5d,MANUFACTURER-0040,CODE-2974,Portable Fiber Actuator,,,132,1,132,184.6,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 4,x2BZ5h5d,MANUFACTURER-0040,CODE-2974,Portable Fiber Actuator,,,396,3,132,184.6,0,0,0,0,inf,2/8/2018 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 10,x2BZ5h5d,MANUFACTURER-0040,CODE-2974,Portable Fiber Actuator,,,528,4,132,184.6,0,0,0,0,inf,3/29/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 8,x2BZ5h5d,MANUFACTURER-0040,CODE-2974,Portable Fiber Actuator,,,396,3,132,184.6,0,0,0,3,12,10/30/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,2,348,87,Branch Moving,12
ABC,Branch 2,mAB3uCWP,MANUFACTURER-0040,CODE-2975,Wireless Steel Actuator,,,100,4,25,0,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 8,FYZ86LFa,MANUFACTURER-0040,CODE-2976,Modular Steel Panel,Service,Point of Sale,139,1,139,139,0,1,0,2,6,3/8/2023 0:00,excess,Network Moving,excess,2.4,0,0.2,2.6,0.007123288,0.52,1,0,0,0,Branch Moving,6
ABC,Branch 11,FYZ86LFa,MANUFACTURER-0040,CODE-2976,Modular Steel Panel,Service,Point of Sale,278,2,139,139,0,2,0,5,4.8,8/8/2023 0:00,excess,Network Moving,excess,4.8,0,0.5,5.3,0.014520548,1.06,2,0,0,0,Branch Moving,4.8
ABC,Branch 4,oIfYVWYm,MANUFACTURER-0040,CODE-2977,Modular Aluminum Transmitter,Service,Point of Sale,3300,1,3300,3300,0,0,0,0,inf,2/9/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,xOvPqQ5v,MANUFACTURER-0040,CODE-2978,Portable Carbon Hub,Service,Point of Sale,3566,1,3566,4450,0,0,0,0,inf,9/9/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 7,PcYMbFcd,MANUFACTURER-0068,CODE-2979,Compact Aluminum Actuator,Service,FILTERS,81,1,81,86.46,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 4,PcYMbFcd,MANUFACTURER-0068,CODE-2979,Compact Aluminum Actuator,Service,FILTERS,325,4,81,86.46,0,0,0,1,48,5/1/2025 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,3,1564,391,Branch Moving,48
ABC,Branch 4,3biwrNLE,MANUFACTURER-0068,CODE-2980,Modular Carbon Hub,Service,FILTERS,63,5,13,17.7625,0,0,0,1,60,5/1/2025 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,4,2086,521.5,Branch Moving,60
ABC,Branch 4,90KIMYKY,MANUFACTURER-0068,CODE-2981,Modular Steel Actuator,Service,FILTERS,16,3,5,5.635,0,0,0,0,inf,2/24/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 12,4OyksRoc,MANUFACTURER-0078,CODE-2982,Smart Steel Sensor,Service,LEAK DETECTOR,833,3,278,356.85,0,0,0,1,36,3/5/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 1,4OyksRoc,MANUFACTURER-0078,CODE-2982,Smart Steel Sensor,Service,LEAK DETECTOR,833,3,278,356.85,0,0,0,1,36,4/18/2025 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 1,IC3Yi7OD,MANUFACTURER-0078,CODE-2983,Advanced Fiber Sensor,Service,LEAK DETECTOR,208,1,208,208,0,0,0,1,12,1/26/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,Branch Moving,12
ABC,Branch 1,vGpOXQnV,MANUFACTURER-0078,CODE-2984,Wireless Steel Panel,Service,TOOLS,684,2,342,342,0,0,0,0,inf,12/29/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,0mTwnuM7,MANUFACTURER-0067,CODE-2985,Smart Aluminum Actuator,Service,TANK MONITORING,29,6,5,4.84,0,0,0,1,72,3/2/2022 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,5,2607,651.75,Branch Moving,72
ABC,Branch 11,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,166,2,83,172.8,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 6,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,499,6,83,172.8,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 4,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,250,3,83,172.8,0,2,0,2,18,11/30/2007 0:00,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,2,21,5.25,Branch Moving,18
ABC,Branch 10,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,416,5,83,172.8,0,0,0,3,20,1/23/2018 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,4,695,173.75,Branch Moving,20
ABC,Branch 8,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,83,1,83,172.8,0,2,0,3,4,3/2/2023 0:00,excess,Network Moving,excess,4.8,0,0.3,5.1,0.013972603,1.02,2,0,0,0,Branch Moving,4
ABC,Branch 5,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,416,5,83,172.8,0,0,0,10,6,1/8/2025 0:00,excess,Network Moving,excess,0,0,1,1,0.002739726,0.2,1,4,209,52.25,Branch Moving,6
ABC,Branch 1,Sue6s4E3,MANUFACTURER-0067,CODE-2986,Compact Plastic Monitor,Service,TANK MONITORING,83,1,83,172.8,0,1,0,4,3,3/20/2025 0:00,optimal,Network Moving,excess,2.4,0,0.4,2.8,0.007671233,0.56,1,0,0,0,Branch Moving,3
ABC,Branch 13,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,120,1,120,219.2,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,1201,10,120,219.2,0,0,0,2,60,,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,9,2346,586.5,Branch Moving,60
ABC,Branch 3,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,240,2,120,219.2,0,0,0,2,12,10/4/2023 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,1,261,65.25,Branch Moving,12
ABC,Branch 11,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,480,4,120,219.2,0,0,0,2,24,4/9/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,3,782,195.5,Branch Moving,24
ABC,Branch 6,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,961,8,120,219.2,0,0,0,1,96,4/17/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,7,3650,912.5,Branch Moving,96
ABC,Branch 7,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,360,3,120,219.2,0,0,0,3,12,4/25/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,2,348,87,Branch Moving,12
ABC,Branch 4,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,480,4,120,219.2,0,0,0,2,24,4/25/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,3,782,195.5,Branch Moving,24
ABC,Branch 12,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,240,2,120,219.2,0,0,0,0,inf,6/25/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,360,3,120,219.2,0,1,0,11,3.272727273,7/22/2024 0:00,optimal,Network Moving,excess,2.4,0,1.1,3.5,0.009589041,0.7,1,2,30,7.5,Branch Moving,3.272727273
ABC,Branch 5,QA8HE1BU,MANUFACTURER-0067,CODE-2987,Compact Carbon Sensor,Service,TANK MONITORING,120,1,120,219.2,0,15,0,45,0.266666667,2/20/2025 0:00,low,Network Moving,excess,36,0,4.5,40.5,0.110958904,8.1,9,0,0,0,Branch Moving,0.266666667
ABC,Branch 6,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,409,7,58,58.43,0,2,0,2,42,,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,6,63,15.75,Branch Moving,42
ABC,Branch 11,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,175,3,58,58.43,0,0,0,3,12,8/19/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,2,348,87,Branch Moving,12
ABC,Branch 3,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,643,11,58,58.43,0,3,0,5,26.4,9/30/2024 0:00,excess,Network Moving,excess,7.2,0,0.5,7.7,0.02109589,1.54,2,9,61,15.25,Branch Moving,26.4
ABC,Branch 4,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,175,3,58,58.43,0,0,0,2,18,11/6/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,2,521,130.25,Branch Moving,18
ABC,Branch 7,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,58,1,58,58.43,0,1,0,1,12,11/7/2024 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
ABC,Branch 10,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,117,2,58,58.43,0,3,0,8,3,3/21/2025 0:00,optimal,Network Moving,excess,7.2,0,0.8,8,0.021917808,1.6,2,0,0,0,Branch Moving,3
ABC,Branch 5,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,818,14,58,58.43,0,4,0,4,42,3/31/2025 0:00,excess,Network Moving,excess,9.6,0,0.4,10,0.02739726,2,2,12,63,15.75,Branch Moving,42
ABC,Branch 9,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,467,8,58,58.43,0,2,0,2,48,4/30/2025 0:00,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,7,73,18.25,Branch Moving,48
ABC,Branch 1,GcA800pP,MANUFACTURER-0066,CODE-2988,Compact Fiber Panel,,,234,4,58,58.43,0,25,0,41,1.170731707,5/1/2025 0:00,low,Network Moving,excess,60,0,4.1,64.1,0.175616438,12.82,13,0,0,0,Branch Moving,1.170731707
ABC,Branch 8,dl0I9t7H,MANUFACTURER-0067,CODE-2989,Wireless Aluminum Transmitter,Service,TANK MONITORING,189,2,94,43.16,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,dl0I9t7H,MANUFACTURER-0067,CODE-2989,Wireless Aluminum Transmitter,Service,TANK MONITORING,94,1,94,43.16,0,0,0,0,inf,5/20/2009 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 6,a5KsIRsB,MANUFACTURER-0067,CODE-2990,Advanced Aluminum Sensor,Service,TANK MONITORING,9,1,9,7.25,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,a5KsIRsB,MANUFACTURER-0067,CODE-2990,Advanced Aluminum Sensor,Service,TANK MONITORING,17,2,9,7.25,0,0,0,0,inf,8/25/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 2,5aWb3V32,MANUFACTURER-0067,CODE-2991,Wireless Plastic Monitor,Service,TANK MONITORING,347,1,347,46,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,OHEbtYtL,MANUFACTURER-0066,CODE-2991,Modular Fiber Monitor,,,98,1,98,98.18,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,e1308FXP,MANUFACTURER-0067,CODE-2992,Wireless Fiber Panel,Service,TANK MONITORING,208,2,104,111,0,0,0,0,inf,8/3/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 7,e1308FXP,MANUFACTURER-0067,CODE-2992,Wireless Fiber Panel,Service,TANK MONITORING,208,2,104,111,0,0,0,0,inf,12/8/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 9,orzsFbKn,MANUFACTURER-0066,CODE-2993,Wireless Fiber Transmitter,,,104,1,104,0,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 8,F5YWu17G,MANUFACTURER-0067,CODE-2994,Advanced Steel Sensor,Service,TANK MONITORING,129,1,129,76,0,0,0,0,inf,2/5/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,G9bM5Qps,MANUFACTURER-0067,CODE-2995,Modular Fiber Monitor,Service,TANK MONITORING,1152,2,576,291.63,0,0,0,0,inf,6/21/2016 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 1,G9bM5Qps,MANUFACTURER-0067,CODE-2995,Modular Fiber Monitor,Service,TANK MONITORING,2304,4,576,291.63,0,1,0,3,16,11/22/2024 0:00,excess,Network Moving,excess,2.4,0,0.3,2.7,0.00739726,0.54,1,3,58,14.5,Branch Moving,16
ABC,Branch 5,G9bM5Qps,MANUFACTURER-0067,CODE-2995,Modular Fiber Monitor,Service,TANK MONITORING,1728,3,576,291.63,0,2,0,2,18,4/28/2025 0:00,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,2,21,5.25,Branch Moving,18
ABC,Branch 12,mLS7gYlx,MANUFACTURER-0067,CODE-2996,Portable Aluminum Actuator,Service,TANK MONITORING,781,1,781,445.33,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,mLS7gYlx,MANUFACTURER-0067,CODE-2996,Portable Aluminum Actuator,Service,TANK MONITORING,781,1,781,445.33,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,mLS7gYlx,MANUFACTURER-0067,CODE-2996,Portable Aluminum Actuator,Service,TANK MONITORING,1562,2,781,445.33,0,0,0,0,inf,5/1/2017 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 3,mLS7gYlx,MANUFACTURER-0067,CODE-2996,Portable Aluminum Actuator,Service,TANK MONITORING,1562,2,781,445.33,0,0,0,0,inf,9/21/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 1,mLS7gYlx,MANUFACTURER-0067,CODE-2996,Portable Aluminum Actuator,Service,TANK MONITORING,781,1,781,445.33,0,1,0,1,12,4/10/2025 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
ABC,Branch 6,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,409,2,205,290.25,0,-2,0,0,inf,,excess,Network Moving,excess,-4.8,0,0,-4.8,-0.013150685,-0.96,0,2,0,0,Branch Dead,inf
ABC,Branch 2,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,205,1,205,290.25,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,205,1,205,290.25,0,0,0,0,inf,11/4/2015 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,409,2,205,290.25,0,0,0,0,inf,10/3/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 8,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,205,1,205,290.25,0,0,0,1,12,10/10/2022 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,Branch Moving,12
ABC,Branch 1,8TrO7Xxf,MANUFACTURER-0067,CODE-2997,Compact Steel Transmitter,Service,TANK MONITORING,614,3,205,290.25,0,0,0,0,inf,4/22/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 8,ZSfW4Ukw,MANUFACTURER-0067,CODE-2998,Compact Aluminum Monitor,Service,TANK MONITORING,727,1,727,508.62,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,ZSfW4Ukw,MANUFACTURER-0067,CODE-2998,Compact Aluminum Monitor,Service,TANK MONITORING,727,1,727,508.62,0,0,0,0,inf,8/25/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,SlSdt1li,MANUFACTURER-0067,CODE-2999,Smart Plastic Monitor,,,1091,6,182,1405.6,0,0,0,0,inf,10/3/2024 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 6,SlSdt1li,MANUFACTURER-0067,CODE-2999,Smart Plastic Monitor,,,2363,13,182,1405.6,0,0,0,-3,-52,12/27/2024 0:00,dead,Network Dead,dead,0,0,-0.3,-0.3,-0.000821918,-0.06,0,13,0,0,Branch Moving,-52
ABC,Branch 5,fW8lIjtP,MANUFACTURER-0067,CODE-3000,Compact Aluminum Actuator,,,277,1,277,277,0,0,0,0,inf,2/14/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,C5w72fOd,MANUFACTURER-0067,CODE-3001,Portable Steel Actuator,,,1063,1,1063,1665.6,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
